user_id;language;gender;age;study;country;species;beau;impr;enda;cute;dang;rare
2985;F;F;3;3;FR;Elephant;0;1;1;0;0;1
2985;F;F;3;3;FR;Dolphin;1;0;0;1;0;0
2985;F;F;3;3;FR;Giraffe;1;1;0;1;0;0
2985;F;F;3;3;FR;Zebra;1;0;0;1;0;0
2986;F;F;2;2;FR;Tiger;1;1;1;1;1;1
2986;F;F;2;2;FR;Giraffe;1;1;0;0;0;0
2986;F;F;2;2;FR;Brown Bear;1;1;0;1;0;0
2986;F;F;2;2;FR;Koala;0;0;1;1;0;0
2986;F;F;2;2;FR;Wolf;1;0;0;1;1;0
2987;F;F;3;3;FR;Dolphin;1;0;1;1;0;0
2987;F;F;3;3;FR;Lion;1;1;0;0;1;0
2987;F;F;3;3;FR;Crocodile;1;1;0;0;1;0
2987;F;F;3;3;FR;Giraffe;1;0;0;1;0;0
2988;F;M;3;2;FR;Elephant;1;0;0;0;0;0
2988;F;M;3;2;FR;Lion;0;1;0;0;0;0
2988;F;M;3;2;FR;Rhino;0;0;1;0;0;0
2988;F;M;3;2;FR;Tiger;0;0;1;0;0;0
2988;F;M;3;2;FR;Blue Whale;0;1;1;0;0;0
2988;F;M;3;2;FR;Leopard;0;0;1;0;0;0
2988;F;M;3;2;FR;Giraffe;0;0;0;1;0;0
2989;F;F;1;1;FR;Lion;1;1;0;0;0;0
2989;F;F;1;1;FR;Tiger;0;1;1;0;0;0
2989;F;F;1;1;FR;Leopard;1;0;0;0;0;1
2989;F;F;1;1;FR;Cheetah;0;0;0;0;0;1
2989;F;F;1;1;FR;Chimpanzee;0;0;0;0;0;0
2989;F;F;1;1;FR;Elephant;0;1;0;0;0;0
2989;F;F;1;1;FR;Dolphin;0;0;0;1;0;0
2989;F;F;1;1;FR;Panda Bear;1;0;1;0;0;0
2990;F;F;3;4;FR;Leopard;1;1;1;0;0;0
2990;F;F;3;4;FR;Gorilla;1;1;1;0;0;1
2990;F;F;3;4;FR;Wolf;1;1;0;0;0;0
2990;F;F;3;4;FR;Chimpanzee;1;1;1;0;0;1
2990;F;F;3;4;FR;Tiger;1;1;1;0;0;1
2990;F;F;3;4;FR;Giraffe;1;1;0;0;0;0
2991;F;F;3;5;GB;Tiger;0;1;1;0;1;1
2991;F;F;3;5;GB;Gorilla;1;1;1;0;1;1
2991;F;F;3;5;GB;Elephant;0;1;1;0;0;0
2991;F;F;3;5;GB;Zebra;0;0;0;1;0;1
2991;F;F;3;5;GB;Dolphin;0;1;0;1;0;0
2991;F;F;3;5;GB;Lion;0;1;0;0;1;1
2991;F;F;3;5;GB;Leopard;0;0;1;0;1;0
2992;F;F;3;2;FR;Tiger;1;1;1;0;1;1
2992;F;F;3;2;FR;Dolphin;1;0;1;0;0;1
2992;F;F;3;2;FR;Lion;1;1;1;0;1;1
2992;F;F;3;2;FR;Elephant;1;1;1;0;1;1
2992;F;F;3;2;FR;Hippo;1;1;1;0;1;1
2992;F;F;3;2;FR;Leopard;1;1;1;0;1;1
2992;F;F;3;2;FR;Crocodile;1;1;1;0;1;1
2993;F;M;3;4;FR;Wolf;1;0;0;0;0;1
2993;F;M;3;4;FR;Tiger;1;1;0;0;0;0
2993;F;M;3;4;FR;Lion;1;0;0;0;0;0
2994;F;M;3;3;FR;Elephant;1;1;0;0;0;0
2994;F;M;3;3;FR;Lion;0;0;0;0;1;0
2994;F;M;3;3;FR;Giraffe;1;1;0;0;0;0
2994;F;M;3;3;FR;Tiger;1;0;0;0;1;0
2994;F;M;3;3;FR;Zebra;0;0;0;0;0;0
2994;F;M;3;3;FR;Crocodile;0;0;0;0;1;0
2994;F;M;3;3;FR;Hippo;1;0;0;0;0;0
2994;F;M;3;3;FR;Rhino;1;0;0;0;1;0
2997;F;F;3;5;FR;Dolphin;1;0;0;0;0;0
2998;F;F;2;1;FR;Panda Bear;1;0;1;1;0;0
2998;F;F;2;1;FR;Wolf;1;1;1;1;0;0
2999;F;F;1;1;FR;Tiger;0;1;1;0;0;1
2999;F;F;1;1;FR;Dolphin;1;0;0;0;0;0
2999;F;F;1;1;FR;Lion;0;0;0;0;1;0
2999;F;F;1;1;FR;Zebra;0;0;0;1;0;0
3002;F;F;3;1;FR;Elephant;1;0;1;0;0;0
3002;F;F;3;1;FR;Lion;1;0;1;0;0;0
3002;F;F;3;1;FR;Wolf;1;0;1;0;0;0
3002;F;F;3;1;FR;Panda Bear;1;0;1;0;0;0
3003;F;F;2;2;FR;Tiger;0;1;0;0;0;0
3003;F;F;2;2;FR;Wolf;1;0;0;0;0;0
3003;F;F;2;2;FR;Giraffe;0;1;0;0;0;0
3004;F;F;2;3;FR;Leopard;1;0;1;0;1;1
3004;F;F;2;3;FR;Lion;0;0;0;0;1;0
3005;F;M;3;3;FR;Polar Bear;0;1;1;0;0;0
3005;F;M;3;3;FR;Blue Whale;0;0;1;0;0;1
3005;F;M;3;3;FR;Wolf;1;1;0;0;0;1
3006;F;F;3;4;FR;Lion;0;0;0;0;1;0
3006;F;F;3;4;FR;Elephant;0;0;1;0;0;0
3007;F;M;3;3;FR;Wolf;0;0;1;0;0;0
3008;F;F;3;5;FR;Dolphin;1;0;0;0;0;0
3008;F;F;3;5;FR;Panda Bear;0;0;1;1;0;1
3008;F;F;3;5;FR;Lion;1;1;0;0;1;0
3008;F;F;3;5;FR;Giraffe;1;0;0;1;0;0
3008;F;F;3;5;FR;Elephant;0;1;0;0;0;0
3008;F;F;3;5;FR;Elephant;0;1;0;0;0;0
3008;F;F;3;5;FR;Chimpanzee;0;0;0;1;0;0
3009;F;M;2;4;FR;Panda Bear;1;1;1;1;0;1
3009;F;M;2;4;FR;Leopard;0;1;1;1;0;1
3009;F;M;2;4;FR;Tiger;1;1;1;1;1;1
3009;F;M;2;4;FR;Wolf;1;1;1;1;0;1
3009;F;M;2;4;FR;Polar Bear;0;1;1;0;1;1
3009;F;M;2;4;FR;Blue Whale;1;1;1;0;0;1
3009;F;M;2;4;FR;Great White Shark;1;1;1;0;1;1
3010;F;M;2;3;FR;Wolf;0;1;1;0;1;1
3010;F;M;2;3;FR;Crocodile;0;1;0;0;1;1
3014;F;F;4;3;FR;Giraffe;1;0;1;0;0;0
3014;F;F;4;3;FR;Lion;0;0;1;0;1;0
3014;F;F;4;3;FR;Elephant;1;1;1;0;0;0
3015;F;M;3;4;FR;Elephant;0;1;0;0;0;0
3015;F;M;3;4;FR;Tiger;0;0;1;0;0;0
3015;F;M;3;4;FR;Lion;1;0;0;0;0;0
3015;F;M;3;4;FR;Wolf;0;0;0;0;0;1
3015;F;M;3;4;FR;Polar Bear;0;0;1;0;0;0
3016;F;F;3;4;FR;Wolf;1;0;1;1;0;1
3016;F;F;3;4;FR;Panda Bear;1;0;1;1;0;1
3017;F;F;4;2;FR;Lion;1;0;0;0;0;0
3017;F;F;4;2;FR;Dolphin;0;0;0;1;0;0
3017;F;F;4;2;FR;Elephant;1;0;0;0;0;0
3018;F;F;3;3;FR;Leopard;1;0;1;0;1;1
3018;F;F;3;3;FR;Rhino;0;1;1;0;1;1
3018;F;F;3;3;FR;Giraffe;1;0;1;0;0;0
3018;F;F;3;3;FR;Lion;1;1;1;0;1;0
3018;F;F;3;3;FR;Cheetah;1;1;1;0;0;0
3018;F;F;3;3;FR;Tiger;1;1;1;0;1;1
3018;F;F;3;3;FR;Elephant;0;1;1;0;1;1
3021;F;F;3;5;FR;Brown Bear;1;0;0;0;0;0
3021;F;F;3;5;FR;Giraffe;0;1;0;0;0;0
3021;F;F;3;5;FR;Lion;0;1;0;0;1;0
3021;F;F;3;5;FR;Tiger;1;0;1;0;1;0
3022;F;M;3;3;FR;Wolf;1;0;1;0;0;0
3022;F;M;3;3;FR;Elephant;0;1;1;0;0;0
3022;F;M;3;3;FR;Lion;1;1;0;0;1;0
3023;F;F;2;2;FR;Leopard;1;1;1;0;1;1
3023;F;F;2;2;FR;Dolphin;0;0;0;1;0;0
3023;F;F;2;2;FR;Panda Bear;0;0;1;1;0;1
3023;F;F;2;2;FR;Wolf;1;1;1;0;1;1
3023;F;F;2;2;FR;Polar Bear;1;1;1;0;1;1
3023;F;F;2;2;FR;Lion;1;1;1;0;1;1
3024;F;M;4;1;FR;Panda Bear;0;0;1;1;0;1
3024;F;M;4;1;FR;Tiger;0;1;1;0;1;1
3024;F;M;4;1;FR;Lion;0;1;0;0;1;0
3024;F;M;4;1;FR;Elephant;0;1;1;0;0;0
3024;F;M;4;1;FR;Giraffe;0;1;0;0;0;0
3025;F;M;3;1;FR;Lion;0;1;0;0;0;0
3025;F;M;3;1;FR;Elephant;0;1;0;0;0;0
3025;F;M;3;1;FR;Tiger;0;1;0;0;0;0
3025;F;M;3;1;FR;Giraffe;1;0;0;0;0;0
3025;F;M;3;1;FR;Crocodile;0;0;0;0;1;0
3025;F;M;3;1;FR;Leopard;0;0;0;0;1;0
3025;F;M;3;1;FR;Zebra;1;0;0;0;0;0
3026;F;F;2;1;FR;Leopard;1;1;0;0;0;0
3026;F;F;2;1;FR;Lion;1;0;0;0;1;0
3026;F;F;2;1;FR;Tiger;1;1;0;0;1;0
3026;F;F;2;1;FR;Crocodile;0;1;0;0;1;0
3026;F;F;2;1;FR;Leopard;1;1;0;0;1;0
3027;F;F;3;2;FR;Gorilla;1;1;1;0;0;0
3027;F;F;3;2;FR;Lion;1;1;0;0;1;0
3027;F;F;3;2;FR;Dolphin;1;1;1;0;0;1
3027;F;F;3;2;FR;Leopard;1;1;1;0;1;0
3027;F;F;3;2;FR;Giraffe;1;1;0;0;0;1
3027;F;F;3;2;FR;Crocodile;1;1;1;0;1;0
3030;F;M;3;4;FR;Lion;0;1;1;0;1;0
3030;F;M;3;4;FR;Crocodile;0;0;0;0;1;0
3030;F;M;3;4;FR;Elephant;1;1;0;0;0;0
3030;F;M;3;4;FR;Rhino;0;0;0;0;1;0
3030;F;M;3;4;FR;Wolf;0;0;0;0;1;0
3030;F;M;3;4;FR;Tiger;1;0;0;0;1;0
3030;F;M;3;4;FR;Dolphin;1;1;0;1;0;0
3031;F;F;3;2;FR;Gorilla;1;0;1;0;0;1
3031;F;F;3;2;FR;Tiger;1;1;1;1;0;1
3031;F;F;3;2;FR;Cheetah;1;1;1;0;1;0
3031;F;F;3;2;FR;Panda Bear;0;0;0;0;0;1
3031;F;F;3;2;FR;Polar Bear;0;0;0;0;0;1
3031;F;F;3;2;FR;Rhino;0;1;1;0;1;1
3031;F;F;3;2;FR;Brown Bear;1;1;1;0;0;1
3032;F;F;3;3;FR;Elephant;1;0;1;0;0;1
3032;F;F;3;3;FR;Lion;1;1;0;0;1;0
3032;F;F;3;3;FR;Leopard;1;1;0;0;1;0
3032;F;F;3;3;FR;Tiger;1;1;1;0;1;1
3032;F;F;3;3;FR;Panda Bear;1;1;1;1;0;1
3032;F;F;3;3;FR;Rhino;0;1;0;0;1;0
3036;F;F;4;1;FR;Dolphin;0;0;1;0;0;0
3036;F;F;4;1;FR;Lion;0;1;0;0;0;0
3036;F;F;4;1;FR;Elephant;1;0;0;0;0;0
3036;F;F;4;1;FR;Gorilla;0;0;1;0;0;0
3038;F;F;2;3;FR;Leopard;1;0;0;0;0;0
3040;F;M;2;2;FR;Cheetah;1;1;1;0;1;1
3040;F;M;2;2;FR;Panda Bear;1;1;1;1;0;1
3040;F;M;2;2;FR;Gorilla;1;1;1;0;1;1
3040;F;M;2;2;FR;Tiger;1;1;1;0;1;1
3040;F;M;2;2;FR;Polar Bear;1;1;1;0;1;1
3041;F;M;2;2;FR;Dolphin;1;0;0;1;0;0
3041;F;M;2;2;FR;Panda Bear;1;0;0;1;0;0
3041;F;M;2;2;FR;Gorilla;0;0;0;1;0;0
3041;F;M;2;2;FR;Lion;0;1;0;0;0;1
3041;F;M;2;2;FR;Tiger;0;1;0;0;1;0
3041;F;M;2;2;FR;Hippo;0;1;0;0;0;1
3043;F;M;4;4;BE;Tiger;0;0;0;0;1;0
3046;F;F;3;1;FR;Gorilla;0;0;0;0;0;0
3046;F;F;3;1;FR;Elephant;0;1;0;0;0;0
3046;F;F;3;1;FR;Dolphin;1;0;0;0;0;0
3046;F;F;3;1;FR;Lion;1;0;0;0;0;0
3046;F;F;3;1;FR;Leopard;1;0;0;0;0;0
3046;F;F;3;1;FR;Giraffe;0;0;0;1;0;0
3047;F;F;4;4;FR;Giraffe;0;1;0;0;0;0
3047;F;F;4;4;FR;Lion;1;0;0;0;0;0
3047;F;F;4;4;FR;Wolf;0;0;1;0;0;0
3052;F;M;3;2;FR;Panda Bear;0;0;1;1;0;1
3052;F;M;3;2;FR;Leopard;1;1;1;1;0;1
3052;F;M;3;2;FR;Koala;0;0;0;1;0;0
3053;F;F;3;3;FR;Panda Bear;1;0;1;0;0;1
3053;F;F;3;3;FR;Elephant;1;1;1;0;0;0
3053;F;F;3;3;FR;Tiger;1;1;1;0;0;0
3053;F;F;3;3;FR;Dolphin;1;1;1;1;0;1
3053;F;F;3;3;FR;Wolf;0;0;1;0;0;1
3054;F;M;3;5;FR;Dolphin;1;0;0;0;0;0
3054;F;M;3;5;FR;Crocodile;0;1;0;0;1;0
3054;F;M;3;5;FR;Wolf;0;1;0;0;0;0
3054;F;M;3;5;FR;Elephant;1;0;1;0;0;0
3054;F;M;3;5;FR;Blue Whale;1;1;1;0;0;0
3055;F;F;2;4;FR;Tiger;1;1;1;0;0;1
3055;F;F;2;4;FR;Wolf;1;1;1;0;0;1
3055;F;F;2;4;FR;Elephant;0;1;0;0;0;0
3056;F;F;3;2;FR;Giraffe;1;0;0;0;0;0
3056;F;F;3;2;FR;Elephant;1;1;1;0;0;0
3056;F;F;3;2;FR;Hippo;1;0;0;0;0;0
3056;F;F;3;2;FR;Lion;1;0;0;0;0;0
3056;F;F;3;2;FR;Panda Bear;1;0;1;0;0;1
3057;F;F;2;3;FR;Lion;0;1;1;0;1;1
3057;F;F;2;3;FR;Tiger;1;0;1;0;1;0
3057;F;F;2;3;FR;Elephant;0;1;1;1;0;0
3057;F;F;2;3;FR;Panda Bear;1;0;1;1;0;0
3057;F;F;2;3;FR;Rhino;0;1;1;0;0;1
3058;F;F;3;3;FR;Dolphin;0;0;1;1;0;0
3058;F;F;3;3;FR;Leopard;1;0;0;0;0;1
3058;F;F;3;3;FR;Elephant;0;1;0;0;0;0
3059;F;F;3;4;FR;Tiger;1;1;1;0;1;1
3059;F;F;3;4;FR;Panda Bear;1;0;1;1;0;1
3059;F;F;3;4;FR;Dolphin;1;0;1;1;0;0
3059;F;F;3;4;FR;Lion;1;1;0;0;1;0
3059;F;F;3;4;FR;Polar Bear;1;1;1;0;1;0
3059;F;F;3;4;FR;Koala;1;0;1;1;0;0
3059;F;F;3;4;FR;Crocodile;0;1;0;0;1;0
3060;F;F;3;4;FR;Wolf;1;1;1;0;0;1
3060;F;F;3;4;FR;Lion;1;1;1;0;1;1
3060;F;F;3;4;FR;Tiger;1;1;1;0;1;1
3061;F;F;2;4;FR;Elephant;0;1;1;0;0;0
3061;F;F;2;4;FR;Lion;0;0;0;0;0;0
3061;F;F;2;4;FR;Tiger;0;0;0;0;0;0
3061;F;F;2;4;FR;Brown Bear;0;0;0;0;1;0
3061;F;F;2;4;FR;Giraffe;0;0;0;1;0;0
3062;F;F;3;4;FR;Dolphin;0;0;0;0;0;1
3062;F;F;3;4;FR;Elephant;0;1;0;0;0;0
3062;F;F;3;4;FR;Wolf;1;0;0;0;0;0
3062;F;F;3;4;FR;Cheetah;1;0;0;0;0;0
3062;F;F;3;4;FR;Lion;0;0;0;0;1;0
3063;F;M;3;4;FR;Panda Bear;1;0;1;1;0;1
3063;F;M;3;4;FR;Dolphin;1;0;1;1;0;0
3063;F;M;3;4;FR;Koala;0;0;0;1;0;0
3063;F;M;3;4;FR;Hippo;1;0;1;0;0;0
3064;F;F;3;4;FR;Lion;0;0;0;0;1;0
3064;F;F;3;4;FR;Elephant;0;1;0;0;0;0
3064;F;F;3;4;FR;Tiger;0;0;0;0;1;0
3064;F;F;3;4;FR;Giraffe;0;0;0;1;0;0
3064;F;F;3;4;FR;Leopard;0;0;0;0;1;0
3064;F;F;3;4;FR;Wolf;0;1;0;0;1;0
3065;F;F;3;4;FR;Tiger;1;1;1;0;1;1
3065;F;F;3;4;FR;Elephant;1;1;1;0;1;1
3065;F;F;3;4;FR;Lion;1;1;1;0;1;1
3065;F;F;3;4;FR;Dolphin;1;1;1;0;0;1
3065;F;F;3;4;FR;Wolf;1;1;1;0;0;1
3065;F;F;3;4;FR;Cheetah;1;1;1;0;0;1
3068;F;F;3;4;FR;Panda Bear;0;0;1;1;0;0
3068;F;F;3;4;FR;Polar Bear;0;1;1;0;0;0
3068;F;F;3;4;FR;Wolf;1;0;0;0;0;0
3068;F;F;3;4;FR;Leopard;1;0;0;0;1;0
3069;F;F;2;3;FR;Leopard;1;0;0;0;0;0
3069;F;F;2;3;FR;Panda Bear;0;0;0;1;0;0
3069;F;F;2;3;FR;Koala;0;0;0;1;0;0
3069;F;F;2;3;FR;Elephant;0;1;0;0;0;0
3069;F;F;2;3;FR;Giraffe;0;0;0;1;0;0
3069;F;F;2;3;FR;Dolphin;0;0;0;1;0;0
3069;F;F;2;3;FR;Lion;0;0;0;0;1;0
3069;F;F;2;3;FR;Hippo;0;1;0;0;0;0
3070;F;F;3;3;FR;Polar Bear;0;1;1;0;1;1
3070;F;F;3;3;FR;Tiger;0;1;1;0;1;1
3070;F;F;3;3;FR;Dolphin;1;0;1;1;0;0
3072;F;M;2;2;FR;Elephant;0;1;0;0;0;0
3072;F;M;2;2;FR;Tiger;1;0;1;0;0;0
3072;F;M;2;2;FR;Lion;1;0;0;0;0;0
3072;F;M;2;2;FR;Hippo;0;1;0;0;0;0
3072;F;M;2;2;FR;Koala;0;0;1;0;0;1
3072;F;M;2;2;FR;Leopard;0;0;0;0;1;0
3073;F;M;3;5;FR;Panda Bear;0;0;1;1;0;1
3073;F;M;3;5;FR;Dolphin;1;0;1;1;0;0
3073;F;M;3;5;FR;Lion;0;1;0;0;1;0
3073;F;M;3;5;FR;Wolf;1;1;1;0;0;0
3073;F;M;3;5;FR;Tiger;1;1;1;0;1;1
3073;F;M;3;5;FR;Elephant;1;1;1;0;0;0
3073;F;M;3;5;FR;Giraffe;1;0;0;0;0;0
3074;F;M;3;2;FR;Lion;1;1;1;0;1;1
3074;F;M;3;2;FR;Wolf;1;0;1;0;0;1
3074;F;M;3;2;FR;Leopard;1;0;1;0;1;1
3074;F;M;3;2;FR;Dolphin;0;0;1;1;0;0
3074;F;M;3;2;FR;Elephant;0;1;1;0;0;1
3074;F;M;3;2;FR;Tiger;1;1;1;0;1;1
3075;F;M;3;4;FR;Lion;1;1;0;0;0;0
3075;F;M;3;4;FR;Tiger;1;1;0;0;0;0
3075;F;M;3;4;FR;Great White Shark;0;0;0;0;1;0
3075;F;M;3;4;FR;Elephant;0;1;0;0;0;0
3075;F;M;3;4;FR;Leopard;1;0;0;0;0;0
3076;F;F;3;3;FR;Elephant;1;1;1;0;0;1
3076;F;F;3;3;FR;Tiger;1;1;1;0;0;1
3076;F;F;3;3;FR;Wolf;1;1;0;0;0;0
3076;F;F;3;3;FR;Dolphin;1;1;1;0;0;0
3076;F;F;3;3;FR;Giraffe;1;1;0;0;0;0
3077;F;F;2;2;FR;Koala;0;0;0;1;0;1
3077;F;F;2;2;FR;Polar Bear;1;0;0;1;0;1
3077;F;F;2;2;FR;Giraffe;1;1;0;0;0;0
3079;F;F;3;5;FR;Elephant;1;1;1;0;0;0
3079;F;F;3;5;FR;Dolphin;1;1;0;0;0;0
3081;F;M;3;5;FR;Leopard;0;0;1;0;0;0
3081;F;M;3;5;FR;Panda Bear;0;0;1;0;0;0
3081;F;M;3;5;FR;Gorilla;0;0;1;0;0;0
3081;F;M;3;5;FR;Tiger;0;0;1;0;0;0
3081;F;M;3;5;FR;Brown Bear;1;0;0;0;0;0
3081;F;M;3;5;FR;Great White Shark;1;0;0;0;0;0
3082;F;F;1;1;FR;Lion;1;1;0;0;0;0
3082;F;F;1;1;FR;Tiger;0;0;1;0;1;0
3082;F;F;1;1;FR;Polar Bear;0;0;1;0;0;1
3082;F;F;1;1;FR;Dolphin;1;0;1;0;0;0
3082;F;F;1;1;FR;Elephant;1;1;0;0;0;0
3082;F;F;1;1;FR;Zebra;1;0;0;1;0;0
3082;F;F;1;1;FR;Rhino;0;1;0;0;1;0
3082;F;F;1;1;FR;Hippo;0;1;0;0;1;0
3084;F;M;3;4;FR;Dolphin;1;0;0;0;0;0
3084;F;M;3;4;FR;Elephant;0;1;1;0;0;0
3085;F;M;3;4;FR;Panda Bear;0;0;1;0;0;1
3085;F;M;3;4;FR;Lion;0;1;1;0;0;0
3085;F;M;3;4;FR;Tiger;1;1;1;0;0;1
3085;F;M;3;4;FR;Elephant;0;1;1;0;1;0
3086;F;F;2;3;FR;Lion;1;0;0;0;0;0
3086;F;F;2;3;FR;Elephant;0;1;0;0;0;0
3086;F;F;2;3;FR;Leopard;0;0;1;0;0;0
3086;F;F;2;3;FR;Panda Bear;0;0;1;0;0;0
3086;F;F;2;3;FR;Dolphin;1;0;0;0;0;0
3086;F;F;2;3;FR;Wolf;0;0;1;0;0;0
3087;F;F;3;3;FR;Leopard;1;1;1;0;1;1
3087;F;F;3;3;FR;Cheetah;1;1;1;0;1;1
3087;F;F;3;3;FR;Elephant;1;1;1;0;1;1
3087;F;F;3;3;FR;Dolphin;0;1;1;0;0;0
3087;F;F;3;3;FR;Tiger;1;1;1;0;1;1
3087;F;F;3;3;FR;Polar Bear;1;1;1;0;1;1
3088;F;M;2;2;FR;Great White Shark;1;1;1;0;0;0
3088;F;M;2;2;FR;Crocodile;0;1;0;0;1;0
3088;F;M;2;2;FR;Gorilla;1;1;1;0;0;1
3088;F;M;2;2;FR;Elephant;1;1;1;0;0;0
3088;F;M;2;2;FR;Panda Bear;1;0;1;1;0;1
3089;F;F;3;4;FR;Elephant;1;1;0;0;0;0
3089;F;F;3;4;FR;Giraffe;1;0;0;0;0;0
3089;F;F;3;4;FR;Panda Bear;1;0;0;1;0;0
3089;F;F;3;4;FR;Lion;1;1;0;0;1;0
3089;F;F;3;4;FR;Koala;0;0;0;1;0;0
3089;F;F;3;4;FR;Dolphin;1;0;0;1;0;0
3089;F;F;3;4;FR;Gorilla;1;1;0;0;1;0
3089;F;F;3;4;FR;Tiger;1;1;0;0;1;0
3090;F;F;3;4;FR;Tiger;1;1;0;0;0;1
3090;F;F;3;4;FR;Koala;0;0;0;1;0;1
3090;F;F;3;4;FR;Dolphin;0;0;0;1;0;0
3090;F;F;3;4;FR;Lion;1;1;0;0;0;1
3090;F;F;3;4;FR;Giraffe;0;0;0;1;0;0
3090;F;F;3;4;FR;Panda Bear;0;0;1;1;0;1
3090;F;F;3;4;FR;Wolf;1;1;1;0;0;0
3092;F;F;4;1;FR;Elephant;1;1;1;0;0;0
3092;F;F;4;1;FR;Lion;1;1;1;0;0;0
3092;F;F;4;1;FR;Dolphin;1;0;1;0;0;0
3092;F;F;4;1;FR;Wolf;0;1;1;0;0;0
3092;F;F;4;1;FR;Panda Bear;1;0;1;0;0;1
3093;F;F;4;1;FR;Dolphin;1;0;0;0;0;0
3093;F;F;4;1;FR;Koala;0;0;1;1;0;0
3093;F;F;4;1;FR;Panda Bear;0;0;1;1;0;0
3093;F;F;4;1;FR;Elephant;1;1;0;0;0;0
3094;F;F;3;4;FR;Elephant;0;1;0;0;0;0
3094;F;F;3;4;FR;Giraffe;1;0;0;0;0;0
3094;F;F;3;4;FR;Lion;0;0;0;0;1;0
3094;F;F;3;4;FR;Panda Bear;0;0;0;1;0;0
3094;F;F;3;4;FR;Tiger;0;1;0;0;0;0
3094;F;F;3;4;FR;Gorilla;0;0;1;0;0;0
3095;F;F;3;5;FR;Lion;1;0;0;0;1;0
3095;F;F;3;5;FR;Leopard;1;0;0;0;0;1
3095;F;F;3;5;FR;Elephant;0;0;1;1;0;0
3095;F;F;3;5;FR;Giraffe;1;0;0;0;0;1
3096;F;F;3;3;FR;Lion;0;1;0;0;1;0
3096;F;F;3;3;FR;Elephant;1;0;0;0;0;0
3096;F;F;3;3;FR;Crocodile;0;1;0;0;0;0
3096;F;F;3;3;FR;Giraffe;1;1;0;0;0;0
3096;F;F;3;3;FR;Wolf;0;1;0;0;1;0
3097;F;F;3;2;FR;Dolphin;0;0;0;1;0;0
3097;F;F;3;2;FR;Elephant;0;1;0;0;0;0
3098;F;F;3;2;FR;Lion;0;1;1;0;1;1
3098;F;F;3;2;FR;Tiger;0;1;1;0;1;1
3098;F;F;3;2;FR;Giraffe;1;0;1;0;0;1
3098;F;F;3;2;FR;Panda Bear;0;0;1;1;0;1
3098;F;F;3;2;FR;Koala;0;0;1;1;0;1
3098;F;F;3;2;FR;Chimpanzee;0;0;1;1;0;1
3100;F;F;3;2;FR;Lion;0;0;0;0;0;0
3100;F;F;3;2;FR;Tiger;0;0;0;0;0;0
3100;F;F;3;2;FR;Giraffe;0;0;0;0;0;0
3100;F;F;3;2;FR;Panda Bear;0;0;0;0;0;0
3100;F;F;3;2;FR;Koala;0;0;0;0;0;0
3100;F;F;3;2;FR;Chimpanzee;0;0;0;0;0;0
3102;F;M;3;2;FR;Lion;1;1;1;0;0;0
3102;F;M;3;2;FR;Cheetah;1;0;1;0;0;0
3102;F;M;3;2;FR;Tiger;1;1;1;0;0;0
3103;F;F;2;3;FR;Lion;0;1;0;0;1;0
3103;F;F;2;3;FR;Giraffe;1;1;0;0;0;0
3103;F;F;2;3;FR;Elephant;1;1;1;0;1;1
3103;F;F;2;3;FR;Hippo;0;0;1;0;0;1
3103;F;F;2;3;FR;Leopard;1;1;1;0;1;1
3103;F;F;2;3;FR;Koala;0;0;1;1;0;1
3103;F;F;2;3;FR;Panda Bear;0;1;1;0;1;1
3104;F;F;4;2;FR;Dolphin;1;0;1;0;0;0
3104;F;F;4;2;FR;Polar Bear;1;1;1;0;0;1
3104;F;F;4;2;FR;Brown Bear;0;1;1;0;0;0
3104;F;F;4;2;FR;Elephant;1;1;0;0;0;0
3104;F;F;4;2;FR;Koala;0;0;1;1;0;0
3104;F;F;4;2;FR;Cheetah;1;1;0;0;0;0
3105;F;F;4;4;FR;Elephant;0;0;1;0;0;0
3105;F;F;4;4;FR;Panda Bear;0;0;1;0;0;0
3108;F;F;3;2;fr;Lion;1;0;0;0;0;0
3108;F;F;3;2;fr;Elephant;0;0;0;0;0;1
3108;F;F;3;2;fr;Rhino;0;0;0;0;1;0
3108;F;F;3;2;fr;Giraffe;1;0;0;1;0;0
3108;F;F;3;2;fr;Gorilla;0;1;0;0;1;0
3109;F;F;4;2;FR;Lion;0;1;0;0;0;0
3109;F;F;4;2;FR;Koala;0;0;0;1;0;0
3109;F;F;4;2;FR;Elephant;1;0;0;0;0;0
3109;F;F;4;2;FR;Giraffe;1;0;0;0;0;0
3109;F;F;4;2;FR;Wolf;0;0;0;0;1;0
3109;F;F;4;2;FR;Crocodile;0;0;0;0;1;0
3110;F;F;3;5;FR;Tiger;0;0;0;0;0;1
3110;F;F;3;5;FR;Gorilla;0;0;1;0;0;0
3110;F;F;3;5;FR;Crocodile;0;0;0;0;1;0
3111;F;F;4;2;FR;Cheetah;0;0;1;0;0;0
3111;F;F;4;2;FR;Elephant;0;1;0;0;0;0
3111;F;F;4;2;FR;Giraffe;1;0;0;0;0;0
3111;F;F;4;2;FR;Lion;0;0;0;0;1;0
3112;F;F;4;1;FR;Hippo;0;1;0;0;0;0
3112;F;F;4;1;FR;Elephant;0;1;0;0;0;0
3112;F;F;4;1;FR;Zebra;1;0;0;0;0;0
3112;F;F;4;1;FR;Crocodile;0;0;0;0;1;0
3112;F;F;4;1;FR;Leopard;0;0;0;0;1;0
